deal_amount,contract_year,contract_month,contract_day,floor,plottage,land_use,build_year,building_age,building_type,building_detail_type,building_use,building_area,sig_cd,emd_cd,pnu,longitude,latitude,plat_area,arch_area,tot_area,elev_cnt,parklot_cnt,base_year_x,sig_store_cnt,sig_sales_amt,sig_sales_cnt,sig_delivery_amt,sig_delivery_cnt,sig_sales_restaurant_amt,sig_sales_service_amt,sig_sales_retail_amt,sig_sales_etc_amt,sig_sales_wk_amt,sig_sales_we_amt,sig_sales_morning_amt,sig_sales_afternoon_amt,sig_sales_evening_amt,sig_sales_night_amt,sig_sales_male_amt,sig_sales_female_amt,sig_sales_age20_amt,sig_sales_age30_amt,sig_sales_age40_amt,sig_sales_age50_amt,sig_sales_age60_amt,base_year_y,emd_store_cnt,emd_sales_amt,emd_sales_cnt,emd_delivery_amt,emd_delivery_cnt,emd_sales_restaurant_amt,emd_sales_service_amt,emd_sales_retail_amt,emd_sales_etc_amt,emd_sales_wk_amt,emd_sales_we_amt,emd_sales_morning_amt,emd_sales_afternoon_amt,emd_sales_evening_amt,emd_sales_night_amt,emd_sales_male_amt,emd_sales_female_amt,emd_sales_age20_amt,emd_sales_age30_amt,emd_sales_age40_amt,emd_sales_age50_amt,emd_sales_age60_amt,plp_amt,subway_dist,subway_500_cnt,subway_1000_cnt,base_year,walk_tot_cnt,walk_male_cnt,walk_female_cnt,walk_age_u20_cnt,walk_age_20_cnt,walk_age_30_cnt,walk_age_40_cnt,walk_age_50_cnt,walk_age_o50_cnt,walk_morning_cnt,walk_afternoon_cnt,walk_evening_cnt,walk_time_night_cnt
46290000,2022,12,9,2,,일반상업,2005,17.0,집합,상가/사무실,제1종근린생활,6.35,11230,11230102,1123010200107870000,127.03767458501606,37.57779668605003,3273.3,1374.25,37290.9,7,155,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,10319,534472576192.0,9505965.0,495443725.0,24214.0,54630852380.0,68306771622.0,170174649091.0,241360303099.0,443617078572.0,90855506613.0,122410505156.0,300421039726.0,91807846621.0,19830840264.0,299008922368.0,230012363315.0,25663695258.0,127549671850.0,101455186425.0,134282947550.0,140069784600.0,14280000.0,190.0,2.0,3.0,2022,20222672.004869964765,10028124.91,10194546.95,1298071.83,2284696.36,2571175.35,2565518.20,3450599.09,805261123.39,2955413.93,7457501.13,4829723.49,4980033.41
68000000,2022,12,16,1,,일반상업,2005,17.0,집합,상가/사무실,제1종근린생활,6.87,11230,11230102,1123010200107870000,127.03767458501606,37.57779668605003,3273.3,1374.25,37290.9,7,155,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,10319,534472576192.0,9505965.0,495443725.0,24214.0,54630852380.0,68306771622.0,170174649091.0,241360303099.0,443617078572.0,90855506613.0,122410505156.0,300421039726.0,91807846621.0,19830840264.0,299008922368.0,230012363315.0,25663695258.0,127549671850.0,101455186425.0,134282947550.0,140069784600.0,14280000.0,190.0,2.0,3.0,2022,20222672.004869964765,10028124.91,10194546.95,1298071.83,2284696.36,2571175.35,2565518.20,3450599.09,805261123.39,2955413.93,7457501.13,4829723.49,4980033.41
29480000,2022,12,13,6,,일반상업,2005,17.0,집합,상가/사무실,제1종근린생활,6.81,11230,11230102,1123010200107870000,127.03767458501606,37.57779668605003,3273.3,1374.25,37290.9,7,155,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,10319,534472576192.0,9505965.0,495443725.0,24214.0,54630852380.0,68306771622.0,170174649091.0,241360303099.0,443617078572.0,90855506613.0,122410505156.0,300421039726.0,91807846621.0,19830840264.0,299008922368.0,230012363315.0,25663695258.0,127549671850.0,101455186425.0,134282947550.0,140069784600.0,14280000.0,190.0,2.0,3.0,2022,20222672.004869964765,10028124.91,10194546.95,1298071.83,2284696.36,2571175.35,2565518.20,3450599.09,805261123.39,2955413.93,7457501.13,4829723.49,4980033.41
20800000,2022,12,7,5,,일반상업,2005,17.0,집합,상가/사무실,제1종근린생활,4.81,11230,11230102,1123010200107870000,127.03767458501606,37.57779668605003,3273.3,1374.25,37290.9,7,155,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,10319,534472576192.0,9505965.0,495443725.0,24214.0,54630852380.0,68306771622.0,170174649091.0,241360303099.0,443617078572.0,90855506613.0,122410505156.0,300421039726.0,91807846621.0,19830840264.0,299008922368.0,230012363315.0,25663695258.0,127549671850.0,101455186425.0,134282947550.0,140069784600.0,14280000.0,190.0,2.0,3.0,2022,20222672.004869964765,10028124.91,10194546.95,1298071.83,2284696.36,2571175.35,2565518.20,3450599.09,805261123.39,2955413.93,7457501.13,4829723.49,4980033.41
28000000,2022,12,21,5,,일반상업,2005,17.0,집합,상가/사무실,제1종근린생활,6.87,11230,11230102,1123010200107870000,127.03767458501606,37.57779668605003,3273.3,1374.25,37290.9,7,155,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,10319,534472576192.0,9505965.0,495443725.0,24214.0,54630852380.0,68306771622.0,170174649091.0,241360303099.0,443617078572.0,90855506613.0,122410505156.0,300421039726.0,91807846621.0,19830840264.0,299008922368.0,230012363315.0,25663695258.0,127549671850.0,101455186425.0,134282947550.0,140069784600.0,14280000.0,190.0,2.0,3.0,2022,20222672.004869964765,10028124.91,10194546.95,1298071.83,2284696.36,2571175.35,2565518.20,3450599.09,805261123.39,2955413.93,7457501.13,4829723.49,4980033.41
55660000,2022,12,14,0,,일반상업,2005,17.0,집합,상가/사무실,제1종근린생활,7.16,11230,11230102,1123010200107870000,127.03767458501606,37.57779668605003,3273.3,1374.25,37290.9,7,155,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,10319,534472576192.0,9505965.0,495443725.0,24214.0,54630852380.0,68306771622.0,170174649091.0,241360303099.0,443617078572.0,90855506613.0,122410505156.0,300421039726.0,91807846621.0,19830840264.0,299008922368.0,230012363315.0,25663695258.0,127549671850.0,101455186425.0,134282947550.0,140069784600.0,14280000.0,190.0,2.0,3.0,2022,20222672.004869964765,10028124.91,10194546.95,1298071.83,2284696.36,2571175.35,2565518.20,3450599.09,805261123.39,2955413.93,7457501.13,4829723.49,4980033.41
84000000,2022,9,23,7,,일반상업,2005,17.0,집합,상가/사무실,제1종근린생활,6.87,11230,11230102,1123010200107870000,127.03767458501606,37.57779668605003,3273.3,1374.25,37290.9,7,155,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,10319,534472576192.0,9505965.0,495443725.0,24214.0,54630852380.0,68306771622.0,170174649091.0,241360303099.0,443617078572.0,90855506613.0,122410505156.0,300421039726.0,91807846621.0,19830840264.0,299008922368.0,230012363315.0,25663695258.0,127549671850.0,101455186425.0,134282947550.0,140069784600.0,14280000.0,190.0,2.0,3.0,2022,20222672.004869964765,10028124.91,10194546.95,1298071.83,2284696.36,2571175.35,2565518.20,3450599.09,805261123.39,2955413.93,7457501.13,4829723.49,4980033.41
108410000,2022,12,28,1,,일반상업,2005,17.0,집합,상가/사무실,제1종근린생활,6.87,11230,11230102,1123010200107870000,127.03767458501606,37.57779668605003,3273.3,1374.25,37290.9,7,155,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,10319,534472576192.0,9505965.0,495443725.0,24214.0,54630852380.0,68306771622.0,170174649091.0,241360303099.0,443617078572.0,90855506613.0,122410505156.0,300421039726.0,91807846621.0,19830840264.0,299008922368.0,230012363315.0,25663695258.0,127549671850.0,101455186425.0,134282947550.0,140069784600.0,14280000.0,190.0,2.0,3.0,2022,20222672.004869964765,10028124.91,10194546.95,1298071.83,2284696.36,2571175.35,2565518.20,3450599.09,805261123.39,2955413.93,7457501.13,4829723.49,4980033.41
20000000,2022,3,4,4,,일반상업,2006,16.0,집합,상가/사무실,판매,6.59,11230,11230102,1123010200107880000,127.0368827156207,37.57780576311831,2966.8,1110.026,31390.552,6,125,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,10319,534472576192.0,9505965.0,495443725.0,24214.0,54630852380.0,68306771622.0,170174649091.0,241360303099.0,443617078572.0,90855506613.0,122410505156.0,300421039726.0,91807846621.0,19830840264.0,299008922368.0,230012363315.0,25663695258.0,127549671850.0,101455186425.0,134282947550.0,140069784600.0,14280000.0,112.0,2.0,3.0,2022,20791540.623040500368,10245714.66,10545825.83,1420261.39,2425192.42,2701968.75,2635536.45,3484011.87,812456973.75,3017677.28,7490210.97,4995499.83,5288152.42
150000000,2022,4,17,1,,제3종일반주거,1997,25.0,집합,상가/사무실,제2종근린생활,25.08,11230,11230104,1123010400106450002,127.04570378623197,37.574881830293975,0.0,4874.54,47249.259999999995,12,0,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,14260,395053957932.0,13220134.0,1281687674.0,63139.0,58404965556.0,63104086802.0,254029441121.0,19515464453.0,264509746311.0,130544221384.0,33567522489.0,249998508993.0,98461563043.0,13026058700.0,178657760586.0,208161804042.0,48453972176.0,79988536708.0,96917072999.0,95009855556.0,66450127192.0,4729000.0,696.0,,3.0,2022,18754508.402808137797,9140715.47,9613792.85,2859198.90,1864974.20,2781698.67,3017042.22,2965041.92,526655224.51,2604396.46,5016498.34,4900718.13,6232895.74
280000000,2020,10,26,2,,일반상업,2019,1.0,집합,상가/사무실,제2종근린생활,49.58,11230,11230105,1123010500105300004,127.05011338471256,37.570356945856894,1376.1,819.82,13977.03,3,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7949000.0,321.0,2.0,3.0,2020,21863528.645433402156,8063958.71,9081161.11,2596382.92,2354434.74,2986754.54,2757194.87,2533692.06,391666073.15,2274055.53,4380543.67,4698044.16,5792476.84
65000000,2021,1,22,2,,제3종일반주거,1997,24.0,집합,상가/사무실,제2종근린생활,18.0,11230,11230105,1123010500109890001,127.06602588676515,37.574864866517174,0.0,24172.980000000003,59039.5,65,2120,2021,128462,3420022043355.0,103987640.0,0.0,0.0,511839626977.0,686566465675.0,1692300884470.0,529315066233.0,2671681860970.0,748340243709.0,558340129357.0,2106943120716.0,647624285218.0,107119137410.0,1666875027939.0,1640166381282.0,330294789013.0,653306175958.0,770155433761.0,772140684618.0,781144325868.0,2021,16919,496477467952.0,15915257.0,0.0,0.0,53734949785.0,92930756796.0,285003142269.0,64808619102.0,390095813987.0,106381657951.0,95632367912.0,286175668624.0,93652678690.0,21017795057.0,241777217251.0,197477416365.0,29730676085.0,83483857219.0,100329528285.0,113714402278.0,111996169754.0,4472000.0,1818.0,,,2021,24112648.758129362571,8410269.05,9699427.53,3266248.48,2147486.65,2284095.28,2658116.93,3198014.05,455573547.87,2345708.25,4805850.87,5096301.34,5861836.44
69000000,2021,4,17,2,,제3종일반주거,2000,21.0,집합,상가/사무실,제2종근린생활,22.72,11230,11230105,1123010500109900000,127.06018691694607,37.56930962044745,0.0,5758.759999999999,101033.73999999999,17,0,2021,128462,3420022043355.0,103987640.0,0.0,0.0,511839626977.0,686566465675.0,1692300884470.0,529315066233.0,2671681860970.0,748340243709.0,558340129357.0,2106943120716.0,647624285218.0,107119137410.0,1666875027939.0,1640166381282.0,330294789013.0,653306175958.0,770155433761.0,772140684618.0,781144325868.0,2021,16919,496477467952.0,15915257.0,0.0,0.0,53734949785.0,92930756796.0,285003142269.0,64808619102.0,390095813987.0,106381657951.0,95632367912.0,286175668624.0,93652678690.0,21017795057.0,241777217251.0,197477416365.0,29730676085.0,83483857219.0,100329528285.0,113714402278.0,111996169754.0,4468000.0,836.0,,1.0,2021,23301477.264838701767,7920619.41,9201653.64,2935595.77,2072622.64,2450742.98,2088409.63,2713542.86,486131356.63,2205103.95,4559191.66,4906587.13,5451390.17
355910000,2021,3,4,3,,제3종일반주거,2005,16.0,집합,상가/사무실,제2종근린생활,96.86,11230,11230106,1123010600101070008,127.0679871758196,37.57894091741518,1584.24,791.45,6676.31,2,40,2021,128462,3420022043355.0,103987640.0,0.0,0.0,511839626977.0,686566465675.0,1692300884470.0,529315066233.0,2671681860970.0,748340243709.0,558340129357.0,2106943120716.0,647624285218.0,107119137410.0,1666875027939.0,1640166381282.0,330294789013.0,653306175958.0,770155433761.0,772140684618.0,781144325868.0,2021,31104,897688875768.0,23430017.0,0.0,0.0,154912396000.0,123587309432.0,410702568939.0,208486601397.0,719525179150.0,178163714456.0,97875744405.0,589488192988.0,183546935782.0,26775326965.0,407135669548.0,464005854612.0,65355441605.0,182882367928.0,200007774910.0,189090468169.0,233805471546.0,6057000.0,1852.0,,,2021,21766380.2413797623939,7343852.99,8755420.48,3269606.17,1815643.03,1784146.66,2312365.71,2834356.56,408315555.65,2093482.50,4372645.14,4533737.11,5099409.37
295000000,2021,12,24,2,,제2종일반주거,2016,5.0,집합,상가/사무실,제2종근린생활,44.26,11230,11230106,1123010600102180022,127.06267376350218,37.56573628485446,406.0,222.64,808.86,1,13,2021,128462,3420022043355.0,103987640.0,0.0,0.0,511839626977.0,686566465675.0,1692300884470.0,529315066233.0,2671681860970.0,748340243709.0,558340129357.0,2106943120716.0,647624285218.0,107119137410.0,1666875027939.0,1640166381282.0,330294789013.0,653306175958.0,770155433761.0,772140684618.0,781144325868.0,2021,31104,897688875768.0,23430017.0,0.0,0.0,154912396000.0,123587309432.0,410702568939.0,208486601397.0,719525179150.0,178163714456.0,97875744405.0,589488192988.0,183546935782.0,26775326965.0,407135669548.0,464005854612.0,65355441605.0,182882367928.0,200007774910.0,189090468169.0,233805471546.0,3500000.0,571.0,,1.0,2021,16686113.668598179847,6462298.37,6416433.68,1777050.48,1681509.94,2019109.66,1892755.51,2200434.20,330782668.10,1782803.64,3692723.04,3494485.88,3908719.51
800000000,2021,7,1,2,,제3종일반주거,1996,25.0,집합,상가/사무실,제2종근린생활,288.46,11230,11230106,1123010600103320006,127.075919107908,37.57231108254344,1256.3,663.82,6934.23,2,49,2021,128462,3420022043355.0,103987640.0,0.0,0.0,511839626977.0,686566465675.0,1692300884470.0,529315066233.0,2671681860970.0,748340243709.0,558340129357.0,2106943120716.0,647624285218.0,107119137410.0,1666875027939.0,1640166381282.0,330294789013.0,653306175958.0,770155433761.0,772140684618.0,781144325868.0,2021,31104,897688875768.0,23430017.0,0.0,0.0,154912396000.0,123587309432.0,410702568939.0,208486601397.0,719525179150.0,178163714456.0,97875744405.0,589488192988.0,183546935782.0,26775326965.0,407135669548.0,464005854612.0,65355441605.0,182882367928.0,200007774910.0,189090468169.0,233805471546.0,3861000.0,1186.0,,,2021,24633374.6422004660385,8586352.94,9756941.53,4437274.61,1966282.99,2425461.68,3193164.30,2514099.52,380701160.76,2234125.64,5091782.47,5399545.30,5617841.00
142000000,2021,1,30,2,,제3종일반주거,2003,18.0,집합,상가/사무실,제1종근린생활,50.33,11230,11230106,1123010600103540002,127.07242680199319,37.56644482759197,0.0,4159.37,63499.517,14,0,2021,128462,3420022043355.0,103987640.0,0.0,0.0,511839626977.0,686566465675.0,1692300884470.0,529315066233.0,2671681860970.0,748340243709.0,558340129357.0,2106943120716.0,647624285218.0,107119137410.0,1666875027939.0,1640166381282.0,330294789013.0,653306175958.0,770155433761.0,772140684618.0,781144325868.0,2021,31104,897688875768.0,23430017.0,0.0,0.0,154912396000.0,123587309432.0,410702568939.0,208486601397.0,719525179150.0,178163714456.0,97875744405.0,589488192988.0,183546935782.0,26775326965.0,407135669548.0,464005854612.0,65355441605.0,182882367928.0,200007774910.0,189090468169.0,233805471546.0,4966000.0,1030.0,,,2021,18050931.5197012646139,6263377.12,7161125.89,2775063.86,1450095.53,1809649.91,2232145.16,1943019.92,321448676.58,1696774.13,3360565.83,3728156.18,4639007.02
189970000,2020,8,25,2,,일반상업,2020,0.0,집합,상가/사무실,제2종근린생활,20.23,11230,11230106,1123010600103710004,127.07085739318735,37.5714525559138,341.9,202.9,3204.13,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8680000.0,1481.0,,,2020,31488403.404682956215,11210120.92,12289662.90,4573456.79,2875763.24,3626106.99,3734198.74,3518320.07,517193797.84,2815965.29,6437051.20,6911975.45,7334792.06
110000000,2021,1,16,2,,준주거,2019,2.0,집합,상가/사무실,제1종근린생활,22.01,11230,11230106,1123010600104660004,127.0695610312626,37.561404130426276,0.0,364.8,3066.4300000000003,2,0,2021,128462,3420022043355.0,103987640.0,0.0,0.0,511839626977.0,686566465675.0,1692300884470.0,529315066233.0,2671681860970.0,748340243709.0,558340129357.0,2106943120716.0,647624285218.0,107119137410.0,1666875027939.0,1640166381282.0,330294789013.0,653306175958.0,770155433761.0,772140684618.0,781144325868.0,2021,31104,897688875768.0,23430017.0,0.0,0.0,154912396000.0,123587309432.0,410702568939.0,208486601397.0,719525179150.0,178163714456.0,97875744405.0,589488192988.0,183546935782.0,26775326965.0,407135669548.0,464005854612.0,65355441605.0,182882367928.0,200007774910.0,189090468169.0,233805471546.0,5662000.0,473.0,1.0,1.0,2021,13056868.001048989931,5118151.63,4471186.91,696206.82,1382689.74,1669284.66,1630106.13,1757668.66,245329814.22,1453412.91,3169350.81,2564152.42,2402422.42
34100000,2020,2,11,4,,일반상업,1997,23.0,집합,상가/사무실,판매,16.68,11230,11230107,1123010700107740000,127.04373660653046,37.581102565231504,3163.6,1788.51,25949.76,4,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8529000.0,186.0,1.0,2.0,2020,18951619.976655244322,7727790.60,6594323.55,666226.05,1458232.92,1525051.61,1804036.32,2639214.22,622881024.08,2175143.65,6169114.13,3393665.30,2584190.93
104370000,2020,7,30,1,,일반상업,1997,23.0,집합,상가/사무실,판매,6.25,11230,11230107,1123010700107740000,127.04373660653046,37.581102565231504,3163.6,1788.51,25949.76,4,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8529000.0,186.0,1.0,2.0,2020,18951619.976655244322,7727790.60,6594323.55,666226.05,1458232.92,1525051.61,1804036.32,2639214.22,622881024.08,2175143.65,6169114.13,3393665.30,2584190.93
46000000,2020,12,5,2,,제3종일반주거,2000,20.0,집합,상가/사무실,제2종근린생활,12.35,11230,11230109,1123010900100520000,127.07418937819997,37.58166430576755,0.0,2062.6,51234.18,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4483000.0,1541.0,,,2020,15626736.247958382104,5311668.79,6595118.46,2996219.67,1245804.67,1319474.58,1927469.28,1857401.51,256041712.72,1581747.49,3073284.10,3131101.72,4120653.54
320000000,2020,10,22,3,,제3종일반주거,2002,18.0,집합,상가/사무실,제2종근린생활,94.89,11230,11230109,1123010900100570001,127.06831429786949,37.58431567763589,947.0,527.53,3235.28,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4819000.0,1334.0,,,2020,7514085.7457703564625,2342560.94,3101925.20,1569363.94,611350.23,514167.31,799303.61,802372.65,114781165.85,839856.12,1560301.40,1330292.89,1714035.43
195000000,2021,2,8,2,,제3종일반주거,2000,21.0,집합,상가/사무실,제2종근린생활,59.6,11230,11230110,1123011000100640000,127.06851349977613,37.599783212879736,0.0,8267.169999999998,137230.33,34,43,2021,128462,3420022043355.0,103987640.0,0.0,0.0,511839626977.0,686566465675.0,1692300884470.0,529315066233.0,2671681860970.0,748340243709.0,558340129357.0,2106943120716.0,647624285218.0,107119137410.0,1666875027939.0,1640166381282.0,330294789013.0,653306175958.0,770155433761.0,772140684618.0,781144325868.0,2021,10004,110395167261.0,7064794.0,0.0,0.0,33147102198.0,20350172165.0,56049237836.0,848655062.0,79033117444.0,31362052064.0,11434202011.0,56923235753.0,34531731071.0,7506094023.0,60444270179.0,48644982582.0,25409860654.0,21375433028.0,23249261652.0,24635541750.0,14419155682.0,4520000.0,217.0,1.0,2.0,2021,17412659.243762218902,5863522.23,6890156.57,2288629.27,1642138.31,1521116.78,1765330.74,1972435.88,356402761.72,1586546.53,2911608.79,3478579.53,4776943.02
141000000,2023,2,26,2,,준주거,2021,2.0,집합,상가/사무실,제2종근린생활,20.88,11230,11230110,1123011000103090022,127.06219703477424,37.59480316282573,98.83,50.7,193.46,0,3,2023,130732,3920314184380.0,112616169.0,76109814281.0,3627646.0,719941088358.0,813024730126.0,1697522091125.0,689826274771.0,3049208372845.0,871105865296.0,701825013667.0,2311378942126.0,716453862966.0,190655266978.0,1977300218787.0,1836820862411.0,327462964853.0,710432774482.0,850795648376.0,912167420906.0,1013262272580.0,2023,10105,133797368582.0,8684742.0,7168502936.0,393986.0,50642381747.0,26024261526.0,55921482986.0,1209242323.0,97841022241.0,35956351232.0,13416669195.0,69295141498.0,39292013268.0,11793398625.0,72254244768.0,60345183230.0,30925039328.0,23739684703.0,26991129763.0,31836080347.0,19107493857.0,4082000.0,111.0,1.0,3.0,2023,21814828.9552484702046,10450443.26,11364385.58,2175479.46,6933054.23,2481223.78,2173872.27,2724369.03,532683000.76,2727665.84,6158948.45,5674577.77,7253636.76
710000000,2021,7,29,14,,일반상업,2007,14.0,집합,상가/사무실,제2종근린생활,149.15,11230,11230102,1123010200102550066,127.02990697165599,37.570338548720606,2839.7,1702.48,25935.1,4,180,2021,128462,3420022043355.0,103987640.0,0.0,0.0,511839626977.0,686566465675.0,1692300884470.0,529315066233.0,2671681860970.0,748340243709.0,558340129357.0,2106943120716.0,647624285218.0,107119137410.0,1666875027939.0,1640166381282.0,330294789013.0,653306175958.0,770155433761.0,772140684618.0,781144325868.0,2021,9976,401014791266.0,9373713.0,0.0,0.0,48671596063.0,63824542192.0,180113553125.0,108405099886.0,322009585696.0,79005208662.0,77939933212.0,242377016134.0,70380486964.0,10318097835.0,217822605321.0,176737269314.0,27016459151.0,89076271712.0,79400865994.0,105623889968.0,93442387812.0,11130000.0,652.0,,2.0,2021,18664818.788657547527,6609569.05,7373214.21,1960723.94,1987141.76,2158067.38,2341613.54,2308400.14,322683640.29,1958648.92,3966579.03,3680944.78,4376610.52
39000000,2022,12,28,3,,일반상업,2005,17.0,집합,상가/사무실,제1종근린생활,6.87,11230,11230102,1123010200107870000,127.03767458501606,37.57779668605003,3273.3,1374.25,37290.9,7,155,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,10319,534472576192.0,9505965.0,495443725.0,24214.0,54630852380.0,68306771622.0,170174649091.0,241360303099.0,443617078572.0,90855506613.0,122410505156.0,300421039726.0,91807846621.0,19830840264.0,299008922368.0,230012363315.0,25663695258.0,127549671850.0,101455186425.0,134282947550.0,140069784600.0,14280000.0,190.0,2.0,3.0,2022,20222672.004869964765,10028124.91,10194546.95,1298071.83,2284696.36,2571175.35,2565518.20,3450599.09,805261123.39,2955413.93,7457501.13,4829723.49,4980033.41
32000000,2022,12,12,4,,일반상업,2005,17.0,집합,상가/사무실,제1종근린생활,6.87,11230,11230102,1123010200107870000,127.03767458501606,37.57779668605003,3273.3,1374.25,37290.9,7,155,2022,131964,3874332578510.0,113701059.0,10439731796.0,513083.0,663242897087.0,729860134309.0,1799343763522.0,681885783592.0,3013188711726.0,861143931993.0,632339057268.0,2332049753232.0,728214008416.0,181738711343.0,1938948688264.0,1800401540830.0,357199630413.0,725853239777.0,853231304718.0,862792276924.0,940273777261.0,2022,10319,534472576192.0,9505965.0,495443725.0,24214.0,54630852380.0,68306771622.0,170174649091.0,241360303099.0,443617078572.0,90855506613.0,122410505156.0,300421039726.0,91807846621.0,19830840264.0,299008922368.0,230012363315.0,25663695258.0,127549671850.0,101455186425.0,134282947550.0,140069784600.0,14280000.0,190.0,2.0,3.0,2022,20222672.004869964765,10028124.91,10194546.95,1298071.83,2284696.36,2571175.35,2565518.20,3450599.09,805261123.39,2955413.93,7457501.13,4829723.49,4980033.41
200000000,2021,6,30,2,,준주거,2009,12.0,집합,상가/사무실,제1종근린생활,41.14,11230,11230102,1123010200107900000,127.03572137903893,37.5771841471787,7669.5,3212.06,51599.83,11,470,2021,128462,3420022043355.0,103987640.0,0.0,0.0,511839626977.0,686566465675.0,1692300884470.0,529315066233.0,2671681860970.0,748340243709.0,558340129357.0,2106943120716.0,647624285218.0,107119137410.0,1666875027939.0,1640166381282.0,330294789013.0,653306175958.0,770155433761.0,772140684618.0,781144325868.0,2021,9976,401014791266.0,9373713.0,0.0,0.0,48671596063.0,63824542192.0,180113553125.0,108405099886.0,322009585696.0,79005208662.0,77939933212.0,242377016134.0,70380486964.0,10318097835.0,217822605321.0,176737269314.0,27016459151.0,89076271712.0,79400865994.0,105623889968.0,93442387812.0,5082000.0,121.0,2.0,3.0,2021,23270528.695654059053,8881946.89,9472938.96,1523264.52,2571551.66,2578154.20,2459968.67,2975915.14,624592953.85,2648694.39,6415160.76,4579288.51,4711741.90
